RECTYPE,ALPHAIND,LEA,ESTAB,URN,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,CONFEXAM,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNotFSM6CLA1A,PTNotFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,TSENELSE,PSENELSE,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTREADTA_EXP,PTREADTA_AD,PTMATTA_EXP,PTMATTA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_B,READ_AVERAGE_G,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,READ_AVERAGE_EAL,READ_AVERAGE_MOBN,MAT_AVERAGE_B,MAT_AVERAGE_G,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_EAL,MAT_AVERAGE_MOBN,GPS_AVERAGE_B,GPS_AVERAGE_G,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_EAL,GPS_AVERAGE_MOBN,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELAPK,PSENELSAPK,TSENELE,PSENELE,TSENELK,PSENELK,TSENELST,PSENELST,TSENELSAP,PSENELSAP,SENELN,PSENELN,PTFSM6CLA1A_16,PTNOTFSM6CLA1A_16,PTRWM_EXP_16,PTRWM_HIGH_16,PTRWM_EXP_FSM6CLA1A_16,PTRWM_EXP_NotFSM6CLA1A_16,PTRWM_HIGH_FSM6CLA1A_16,PTRWM_HIGH_NotFSM6CLA1A_16,READPROG_16,READPROG_LOWER_16,READPROG_UPPER_16,WRITPROG_16,WRITPROG_LOWER_16,WRITPROG_UPPER_16,MATPROG_16,MATPROG_LOWER_16,MATPROG_UPPER_16,READ_AVERAGE_16,MAT_AVERAGE_16
1,11522,850,2229,115976,Church Crookham Junior School,Tweseldown Road,Church Crookham,,Fleet,GU52 8BN,0125 2617664,0,,,CY,0,Does not apply,7-11,,0,0,465,107,109,48,61,44%,56%,16.7,8,7%,60,56%,40,37%,1,1%,17,16%,92,84%,8,7%,98,90%,4,4%,72%,17%,1.2,0.0,2.4,94%,2.3,1.2,3.4,99%,-0.1,-1.2,1.0,94%,78%,42%,0%,107,80%,31%,0%,106,77%,28%,0%,106,85%,39%,15%,0%,85%,0%,86%,0%,82%,0%,71%,74%,0%,63%,100%,59%,75%,-8,63%,73%,15%,18%,0%,3%,38%,6%,18%,-5,0%,18%,1.1,-0.7,2.9,1.3,-0.3,2.9,SUPP,SUPP,SUPP,0.6,-1.0,2.2,2.3,0.4,4.2,-0.3,-3.3,2.7,1.5,0.2,2.8,-0.6,1.0,-3.6,5.6,1.5,0.2,2.8,0.9,-0.8,2.6,3.4,1.9,4.9,2.6,-1.6,6.8,1.7,0.2,3.2,3.1,1.2,5.0,1.7,-1.2,4.6,2.4,1.2,3.6,1.5,4.3,0.1,8.5,2.4,1.2,3.6,0.4,-1.2,2.0,-0.6,-2.1,0.9,SUPP,SUPP,SUPP,-0.3,-1.7,1.1,0.0,-1.7,1.7,-0.5,-3.2,2.2,-0.1,-1.3,1.1,-0.8,-0.9,-4.8,3.0,0.2,-0.9,1.3,106,108,94,104,113,103,108,106,108,105,106,95,103,111,103,106,102,106,105,107,94,104,111,102,107,103,107,13%,72%,100%,59%,82%,0%,77%,100%,65%,83%,13%,70%,100%,71%,78%,13%,85%,100%,76%,87%,0%,22%,80%,35%,43%,0%,17%,58%,12%,35%,0%,13%,55%,12%,32%,0%,15%,80%,24%,41%,101,93%,0,0%,11,10%,4,4%,11,10%,0,0%,0,0%,0,0%,15%,85%,68%,10%,43%,72%,0%,11%,1.6,0.3,2.9,1.2,-0.1,2.5,0.3,-0.8,1.4,105,104
1,232,850,5202,116482,Abbotswood Junior School,Ringwood Road,Totton,,Southampton,SO40 8EB,0238 0863159,0,,,FD,0,None,7-11,R,0,0,573,136,137,66,71,48%,52%,16.4,7,5%,83,61%,46,34%,1,1%,33,24%,104,76%,9,7%,129,94%,1,1%,61%,12%,0.4,-0.7,1.5,99%,1.7,0.7,2.7,99%,0.5,-0.4,1.4,99%,74%,28%,1%,105,78%,30%,1%,106,80%,27%,1%,105,82%,31%,18%,0%,87%,0%,82%,0%,79%,0%,55%,66%,0%,46%,98%,45%,65%,-22,67%,61%,6%,18%,0%,1%,35%,9%,13%,-2,11%,12%,-0.6,-2.1,0.9,1.2,-0.3,2.7,5.8,1.2,10.4,0.1,-1.2,1.4,0.0,-1.8,1.8,0.7,-1.4,2.8,0.2,-1.0,1.4,0.4,-2.3,-6.4,1.8,0.3,-0.8,1.4,0.1,-1.4,1.6,3.0,1.6,4.4,1.6,-2.9,6.1,1.2,-0.1,2.5,2.6,0.9,4.3,1.7,-0.4,3.8,1.7,0.5,2.9,1.5,0.8,-3.1,4.7,1.8,0.8,2.8,1.2,-0.2,2.6,-0.1,-1.4,1.2,1.6,-2.6,5.8,0.2,-1.0,1.4,0.9,-0.7,2.5,0.0,-1.9,1.9,0.7,-0.4,1.8,-0.3,0.0,-3.7,3.7,0.5,-0.5,1.5,103,107,99,103,110,103,105,102,105,105,105,95,103,111,103,106,105,105,104,108,96,103,113,105,106,107,106,71%,63%,98%,70%,76%,14%,72%,100%,70%,81%,29%,75%,100%,70%,84%,14%,78%,100%,73%,85%,0%,17%,52%,15%,32%,0%,10%,72%,27%,31%,0%,8%,65%,15%,31%,0%,14%,67%,24%,34%,128,93%,0,0%,11,8%,1,1%,11,8%,0,0%,0,0%,0,0%,28%,72%,53%,10%,21%,66%,2%,13%,-2.5,-3.5,-1.5,1.9,0.9,2.9,-1.4,-2.3,-0.5,102,103
1,43798,850,2175,115943,Ringwood Junior School,Hightown Road,,,Ringwood,BH24 1NH,0142 5473554,0,,,CY,0,Does not apply,7-11,,0,0,380,97,98,46,52,47%,53%,16.7,7,7%,47,49%,42,44%,2,2%,13,13%,85,87%,3,3%,98,100%,2,2%,77%,10%,0.7,-0.5,1.9,98%,-0.2,-1.4,1.0,98%,1.1,0.0,2.2,98%,82%,32%,0%,106,90%,45%,0%,109,85%,34%,0%,106,86%,14%,13%,0%,93%,0%,87%,0%,88%,0%,65%,87%,14%,66%,98%,62%,79%,-5,SUPP,77%,4%,15%,0%,0%,24%,8%,11%,-3,SUPP,10%,-0.1,-1.9,1.7,1.4,-0.3,3.1,2.3,-2.3,6.9,1.2,-0.6,3.0,0.0,-1.9,1.9,0.9,-2.5,4.3,0.7,-0.6,2.0,0.6,SUPP,SUPP,SUPP,0.7,-0.5,1.9,-1.2,-3.0,0.6,0.6,-1.0,2.2,3.6,-0.9,8.1,0.1,-1.6,1.8,-1.2,-3.0,0.6,0.3,-3.0,3.6,-0.3,-1.6,1.0,0.1,SUPP,SUPP,SUPP,-0.2,-1.4,1.0,1.4,-0.3,3.1,0.9,-0.6,2.4,7.0,2.8,11.2,0.8,-0.8,2.4,0.5,-1.2,2.2,-0.7,-3.8,2.4,1.4,0.2,2.6,-1.0,SUPP,SUPP,SUPP,1.1,0.0,2.2,105,108,93,104,111,104,107,SUPP,106,106,107,100,104,111,103,107,SUPP,106,106,111,100,106,113,107,109,SUPP,109,29%,74%,98%,77%,82%,43%,87%,100%,85%,91%,43%,79%,98%,69%,87%,14%,83%,100%,77%,87%,0%,13%,57%,15%,34%,14%,28%,69%,31%,47%,0%,11%,64%,15%,36%,0%,0%,33%,8%,15%,95,97%,0,0%,11,11%,0,0%,11,11%,2,2%,0,0%,0,0%,10%,90%,82%,7%,33%,87%,0%,7%,0.2,-1.1,1.5,-0.1,-1.4,1.2,1.9,0.8,3,105,107
1,44372,850,3668,134945,Romsey Primary School,Mercer Way,,,Romsey,SO51 7PH,0179 4512362,0,,,CY,0,Does not apply,3-11,,0,0,234,19,21,6,15,29%,71%,16.2,2,10%,12,60%,6,30%,1,5%,5,24%,16,76%,2,10%,19,90%,1,5%,67%,19%,2.8,0.1,5.5,95%,-1.4,-4.0,1.2,95%,2.1,-0.4,4.6,95%,76%,52%,0%,107,76%,48%,0%,107,76%,43%,0%,106,67%,19%,33%,0%,71%,0%,71%,0%,71%,0%,50%,73%,SUPP,58%,100%,SUPP,SUPP,SUPP,SUPP,68%,17%,20%,SUPP,8%,50%,SUPP,SUPP,SUPP,SUPP,21%,1.3,-3.7,6.3,3.5,0.2,6.8,SUPP,SUPP,SUPP,2.4,-1.1,5.9,2.9,-2.1,7.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2.6,-0.3,5.5,-1.4,-6.2,3.4,-1.4,-4.6,1.8,SUPP,SUPP,SUPP,-2.9,-6.3,0.5,0.1,-4.7,4.9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-0.8,-3.6,2.0,2.9,-1.6,7.4,1.8,-1.1,4.7,SUPP,SUPP,SUPP,2.3,-0.9,5.5,2.8,-1.7,7.3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2.1,-0.5,4.7,103,109,SUPP,106,114,SUPP,SUPP,SUPP,107,105,107,SUPP,106,113,SUPP,SUPP,SUPP,106,103,109,SUPP,106,115,SUPP,SUPP,SUPP,107,SUPP,75%,100%,SUPP,SUPP,SUPP,75%,100%,SUPP,SUPP,SUPP,75%,100%,SUPP,SUPP,SUPP,58%,100%,SUPP,SUPP,SUPP,50%,83%,SUPP,SUPP,SUPP,42%,83%,SUPP,SUPP,SUPP,33%,83%,SUPP,SUPP,SUPP,8%,50%,SUPP,SUPP,19,90%,0,0%,3,14%,1,5%,3,14%,0,0%,0,0%,0,0%,42%,58%,42%,15%,27%,53%,9%,20%,-0.8,-3.3,1.7,0.6,-1.8,3,-1.6,-3.7,0.5,101,101
1,24136,850,2170,115940,Herne Junior School,Love Lane,,,Petersfield,GU31 4BP,0173 0263746,0,,,CY,0,Does not apply,7-11,R,0,0,447,111,111,55,56,50%,50%,17.4,2,2%,51,49%,52,50%,6,5%,21,19%,90,81%,5,5%,102,92%,0,0%,77%,21%,1.0,-0.2,2.2,94%,1.2,0.0,2.4,95%,0.6,-0.5,1.7,94%,85%,41%,1%,108,83%,39%,1%,107,90%,33%,1%,107,91%,32%,9%,0%,96%,0%,93%,0%,92%,0%,69%,84%,SUPP,57%,96%,62%,80%,-5,SUPP,76%,13%,29%,SUPP,2%,40%,0%,26%,-11,SUPP,21%,-0.2,-1.9,1.5,2.1,0.5,3.7,SUPP,SUPP,SUPP,0.1,-1.6,1.8,1.8,0.1,3.5,0.5,-2.2,3.2,1.1,-0.2,2.4,0.2,SUPP,SUPP,SUPP,0.7,-0.5,1.9,-0.7,-2.4,1.0,2.9,1.3,4.5,SUPP,SUPP,SUPP,0.3,-1.4,2.0,2.0,0.4,3.6,1.4,-1.2,4.0,1.1,-0.2,2.4,1.2,SUPP,SUPP,SUPP,1.1,-0.1,2.3,1.2,-0.4,2.8,0.0,-1.5,1.5,SUPP,SUPP,SUPP,0.3,-1.2,1.8,0.6,-0.9,2.1,0.3,-2.1,2.7,0.7,-0.5,1.9,0.0,SUPP,SUPP,SUPP,0.3,-0.8,1.4,106,109,SUPP,103,112,103,109,SUPP,107,107,107,SUPP,103,111,103,108,SUPP,107,105,109,SUPP,103,112,104,108,SUPP,107,SUPP,73%,96%,76%,87%,SUPP,67%,98%,76%,84%,SUPP,84%,98%,76%,93%,SUPP,84%,100%,81%,93%,SUPP,10%,71%,14%,47%,SUPP,14%,65%,19%,43%,SUPP,8%,58%,5%,40%,SUPP,4%,62%,10%,37%,106,95%,0,0%,13,12%,0,0%,13,12%,0,0%,0,0%,0,0%,27%,73%,81%,18%,59%,89%,6%,22%,2.1,0.9,3.3,1.7,0.5,2.9,1.1,0.1,2.1,107,106
1,33934,850,3101,116300,Medstead Church of England Primary School,Roedowns Road,Medstead,,Alton,GU34 5LG,0142 0562824,0,,,VC,0,Church of England,4-11,R,0,0,198,27,26,9,17,35%,65%,17.0,1,4%,13,50%,12,46%,0,0%,2,8%,24,92%,0,0%,26,100%,1,4%,69%,12%,1.5,-0.9,3.9,100%,-1.5,-3.8,0.8,100%,0.2,-2.0,2.4,100%,77%,50%,0%,108,85%,38%,0%,108,77%,46%,0%,107,85%,12%,12%,0%,88%,0%,81%,0%,77%,0%,67%,71%,SUPP,46%,100%,SUPP,SUPP,SUPP,,69%,22%,6%,SUPP,0%,25%,SUPP,SUPP,SUPP,,12%,2.1,-2.0,6.2,1.1,-1.9,4.1,SUPP,SUPP,SUPP,-2.0,-5.4,1.4,5.2,1.7,8.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,1.5,-0.9,3.9,-1.5,-5.4,2.4,-1.4,-4.3,1.5,SUPP,SUPP,SUPP,-0.6,-3.9,2.7,-2.6,-6.0,0.8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,-1.5,-3.8,0.8,1.4,-2.3,5.1,-0.5,-3.2,2.2,SUPP,SUPP,SUPP,-1.2,-4.3,1.9,1.5,-1.7,4.7,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,0.2,-2.0,2.4,111,107,SUPP,101,117,SUPP,SUPP,,108,110,105,SUPP,102,112,SUPP,SUPP,,107,111,107,SUPP,102,115,SUPP,SUPP,,108,SUPP,62%,100%,SUPP,SUPP,SUPP,77%,100%,SUPP,SUPP,SUPP,62%,100%,SUPP,SUPP,SUPP,77%,100%,SUPP,SUPP,SUPP,8%,100%,SUPP,SUPP,SUPP,0%,83%,SUPP,SUPP,SUPP,8%,92%,SUPP,SUPP,SUPP,0%,25%,SUPP,SUPP,26,100%,0,0%,2,8%,1,4%,2,8%,0,0%,0,0%,0,0%,13%,87%,45%,10%,SUPP,SUPP,SUPP,SUPP,-1.5,-3.7,0.7,-3.6,-5.8,-1.4,-4.3,-6.2,-2.4,105,102
1,47828,850,3052,116286,St James Church of England Controlled Primary School,Bellevue Lane,,,Emsworth,PO10 7PX,0124 3372715,0,,,VC,0,Church of England,4-11,,0,0,238,34,34,18,16,53%,47%,17.2,3,9%,14,42%,16,48%,1,3%,6,18%,28,82%,4,12%,32,94%,0,0%,71%,12%,0.6,-1.5,2.7,97%,-2.1,-4.2,0.0,97%,-1.2,-3.1,0.7,97%,82%,32%,0%,107,76%,29%,0%,106,76%,24%,0%,105,71%,18%,29%,0%,76%,0%,91%,0%,79%,0%,61%,81%,SUPP,57%,100%,17%,82%,-50,SUPP,72%,17%,6%,SUPP,0%,25%,0%,14%,-11,SUPP,13%,0.1,-2.8,3.0,1.0,-2.2,4.2,SUPP,SUPP,SUPP,0.5,-2.8,3.8,1.1,-2.0,4.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0.4,-1.8,2.6,-2.9,-5.7,-0.1,-1.2,-4.3,1.9,SUPP,SUPP,SUPP,-3.9,-7.1,-0.7,-0.8,-3.8,2.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-1.9,-4.0,0.2,-0.9,-3.5,1.7,-1.5,-4.3,1.3,SUPP,SUPP,SUPP,-1.2,-4.1,1.7,-1.2,-4.0,1.6,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-1.2,-3.2,0.8,106,107,SUPP,104,112,100,108,SUPP,107,105,105,SUPP,103,109,102,105,SUPP,105,105,106,SUPP,102,112,100,107,SUPP,106,SUPP,79%,100%,67%,86%,SUPP,71%,100%,50%,82%,SUPP,71%,100%,50%,82%,SUPP,57%,100%,17%,82%,SUPP,7%,63%,0%,39%,SUPP,0%,63%,0%,36%,SUPP,14%,38%,17%,25%,SUPP,0%,38%,0%,21%,30,88%,0,0%,4,12%,0,0%,4,12%,0,0%,0,0%,0,0%,6%,94%,53%,6%,SUPP,SUPP,SUPP,SUPP,-3.5,-5.7,-1.3,-6.2,-8.3,-4.1,-5.7,-7.5,-3.9,104,102
1,1786,850,2004,115854,Anton Junior School,Barlows Lane,,,Andover,SP10 2HA,0126 4352845,0,,,CY,0,Does not apply,7-11,,0,0,257,65,65,29,36,45%,55%,16.9,1,2%,35,55%,28,44%,1,2%,5,8%,60,92%,2,3%,64,98%,1,2%,82%,9%,2.4,0.9,3.9,98%,0.4,-1.1,1.9,98%,0.0,-1.4,1.4,98%,92%,35%,0%,108,92%,35%,0%,108,92%,15%,0%,105,91%,18%,9%,0%,91%,0%,92%,0%,92%,0%,83%,81%,SUPP,69%,100%,SUPP,SUPP,SUPP,SUPP,81%,7%,11%,SUPP,0%,18%,SUPP,SUPP,SUPP,SUPP,9%,3.0,0.7,5.3,2.0,0.0,4.0,SUPP,SUPP,SUPP,2.6,0.5,4.7,2.1,-0.2,4.4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2.5,1.0,4.0,-0.6,-2.8,1.6,1.2,-0.8,3.2,SUPP,SUPP,SUPP,0.9,-1.1,2.9,-0.1,-2.3,2.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0.5,-1.0,2.0,1.5,-0.6,3.6,-1.2,-3.0,0.6,SUPP,SUPP,SUPP,0.9,-1.0,2.8,-1.0,-3.1,1.1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0.0,-1.4,1.4,108,108,SUPP,105,112,SUPP,SUPP,SUPP,108,106,105,SUPP,103,108,SUPP,SUPP,SUPP,105,106,109,SUPP,104,112,SUPP,SUPP,SUPP,108,SUPP,86%,100%,SUPP,SUPP,SUPP,86%,100%,SUPP,SUPP,SUPP,89%,100%,SUPP,SUPP,SUPP,86%,100%,SUPP,SUPP,SUPP,11%,64%,SUPP,SUPP,SUPP,6%,71%,SUPP,SUPP,SUPP,0%,32%,SUPP,SUPP,SUPP,0%,39%,SUPP,SUPP,63,97%,0,0%,2,3%,1,2%,2,3%,0,0%,0,0%,0,0%,9%,91%,67%,6%,67%,67%,0%,7%,0.9,-0.6,2.4,1.2,-0.3,2.7,-0.5,-1.8,0.8,105,104
1,21276,850,2086,115898,Greatham Primary School,Petersfield Road,Greatham,,Liss,GU33 6HA,0142 0538224,0,,,CY,0,Does not apply,4-11,R,0,0,189,27,26,8,18,31%,69%,18.2,1,4%,9,35%,16,62%,0,0%,1,4%,25,96%,3,12%,24,92%,1,4%,69%,8%,-1.5,-3.9,0.9,96%,-7.8,-10.1,-5.5,100%,-1.7,-3.9,0.5,96%,81%,38%,0%,107,85%,35%,0%,107,85%,42%,0%,107,69%,8%,12%,0%,77%,0%,73%,4%,73%,4%,25%,89%,SUPP,22%,100%,SUPP,SUPP,SUPP,SUPP,67%,13%,6%,SUPP,0%,13%,SUPP,SUPP,SUPP,SUPP,8%,-3.3,-7.9,1.3,-0.8,-3.7,2.1,NA,NA,NA,-4.3,-8.4,-0.2,0.1,-3.0,3.2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-1.2,-3.7,1.3,-15.0,-19.2,-10.8,-4.6,-7.4,-1.8,SUPP,SUPP,SUPP,-14.4,-18.3,-10.5,-4.0,-7.0,-1.0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-7.9,-10.3,-5.5,-3.4,-7.6,0.8,-1.0,-3.6,1.6,NA,NA,NA,-2.6,-6.3,1.1,-1.2,-4.0,1.6,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,-2.0,-4.3,0.3,102,109,SUPP,99,112,SUPP,SUPP,SUPP,107,102,109,SUPP,101,110,SUPP,SUPP,SUPP,106,102,109,SUPP,99,111,SUPP,SUPP,SUPP,106,SUPP,56%,100%,SUPP,SUPP,SUPP,67%,100%,SUPP,SUPP,SUPP,67%,100%,SUPP,SUPP,SUPP,22%,100%,SUPP,SUPP,SUPP,0%,63%,SUPP,SUPP,SUPP,0%,56%,SUPP,SUPP,SUPP,11%,63%,SUPP,SUPP,SUPP,0%,13%,SUPP,SUPP,23,88%,0,0%,2,8%,1,4%,2,8%,0,0%,0,0%,0,0%,9%,91%,50%,9%,SUPP,SUPP,SUPP,SUPP,-1.2,-3.9,1.5,-0.9,-3.6,1.8,-3.3,-5.6,-1,104,102
