RECTYPE,ALPHAIND,LEA,ESTAB,URN,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,URN_AC,SCHNAME_AC,OPEN_AC,NFTYPE,ICLOSE,RELDENOM,AGERANGE,CONFEXAM,TAB15,TAB1618,TOTPUPS,TPUPYEAR,TELIG,BELIG,GELIG,PBELIG,PGELIG,TKS1AVERAGE,TKS1GROUP_L,PTKS1GROUP_L,TKS1GROUP_M,PTKS1GROUP_M,TKS1GROUP_H,PTKS1GROUP_H,TKS1GROUP_NA,PTKS1GROUP_NA,TFSM6CLA1A,PTFSM6CLA1A,TNotFSM6CLA1A,PTNotFSM6CLA1A,TEALGRP2,PTEALGRP2,TMOBN,PTMOBN,TSENELSE,PSENELSE,PTRWM_EXP,PTRWM_HIGH,READPROG,READPROG_LOWER,READPROG_UPPER,READCOV,WRITPROG,WRITPROG_LOWER,WRITPROG_UPPER,WRITCOV,MATPROG,MATPROG_LOWER,MATPROG_UPPER,MATCOV,PTREAD_EXP,PTREAD_HIGH,PTREAD_AT,READ_AVERAGE,PTGPS_EXP,PTGPS_HIGH,PTGPS_AT,GPS_AVERAGE,PTMAT_EXP,PTMAT_HIGH,PTMAT_AT,MAT_AVERAGE,PTWRITTA_EXP,PTWRITTA_HIGH,PTWRITTA_WTS,PTWRITTA_AD,PTSCITA_EXP,PTSCITA_AD,PTREADTA_EXP,PTREADTA_AD,PTMATTA_EXP,PTMATTA_AD,PTRWM_EXP_B,PTRWM_EXP_G,PTRWM_EXP_L,PTRWM_EXP_M,PTRWM_EXP_H,PTRWM_EXP_FSM6CLA1A,PTRWM_EXP_NotFSM6CLA1A,DIFFN_RWM_EXP,PTRWM_EXP_EAL,PTRWM_EXP_MOBN,PTRWM_HIGH_B,PTRWM_HIGH_G,PTRWM_HIGH_L,PTRWM_HIGH_M,PTRWM_HIGH_H,PTRWM_HIGH_FSM6CLA1A,PTRWM_HIGH_NotFSM6CLA1A,DIFFN_RWM_HIGH,PTRWM_HIGH_EAL,PTRWM_HIGH_MOBN,READPROG_B,READPROG_B_LOWER,READPROG_B_UPPER,READPROG_G,READPROG_G_LOWER,READPROG_G_UPPER,READPROG_L,READPROG_L_LOWER,READPROG_L_UPPER,READPROG_M,READPROG_M_LOWER,READPROG_M_UPPER,READPROG_H,READPROG_H_LOWER,READPROG_H_UPPER,READPROG_FSM6CLA1A,READPROG_FSM6CLA1A_LOWER,READPROG_FSM6CLA1A_UPPER,READPROG_NotFSM6CLA1A,READPROG_NotFSM6CLA1A_LOWER,READPROG_NotFSM6CLA1A_UPPER,DIFFN_READPROG,READPROG_EAL,READPROG_EAL_LOWER,READPROG_EAL_UPPER,READPROG_MOBN,READPROG_MOBN_LOWER,READPROG_MOBN_UPPER,WRITPROG_B,WRITPROG_B_LOWER,WRITPROG_B_UPPER,WRITPROG_G,WRITPROG_G_LOWER,WRITPROG_G_UPPER,WRITPROG_L,WRITPROG_L_LOWER,WRITPROG_L_UPPER,WRITPROG_M,WRITPROG_M_LOWER,WRITPROG_M_UPPER,WRITPROG_H,WRITPROG_H_LOWER,WRITPROG_H_UPPER,WRITPROG_FSM6CLA1A,WRITPROG_FSM6CLA1A_LOWER,WRITPROG_FSM6CLA1A_UPPER,WRITPROG_NotFSM6CLA1A,WRITPROG_NotFSM6CLA1A_LOWER,WRITPROG_NotFSM6CLA1A_UPPER,DIFFN_WRITPROG,WRITPROG_EAL,WRITPROG_EAL_LOWER,WRITPROG_EAL_UPPER,WRITPROG_MOBN,WRITPROG_MOBN_LOWER,WRITPROG_MOBN_UPPER,MATPROG_B,MATPROG_B_LOWER,MATPROG_B_UPPER,MATPROG_G,MATPROG_G_LOWER,MATPROG_G_UPPER,MATPROG_L,MATPROG_L_LOWER,MATPROG_L_UPPER,MATPROG_M,MATPROG_M_LOWER,MATPROG_M_UPPER,MATPROG_H,MATPROG_H_LOWER,MATPROG_H_UPPER,MATPROG_FSM6CLA1A,MATPROG_FSM6CLA1A_LOWER,MATPROG_FSM6CLA1A_UPPER,MATPROG_NotFSM6CLA1A,MATPROG_NotFSM6CLA1A_LOWER,MATPROG_NotFSM6CLA1A_UPPER,DIFFN_MATPROG,MATPROG_EAL,MATPROG_EAL_LOWER,MATPROG_EAL_UPPER,MATPROG_MOBN,MATPROG_MOBN_LOWER,MATPROG_MOBN_UPPER,READ_AVERAGE_B,READ_AVERAGE_G,READ_AVERAGE_L,READ_AVERAGE_M,READ_AVERAGE_H,READ_AVERAGE_FSM6CLA1A,READ_AVERAGE_NotFSM6CLA1A,READ_AVERAGE_EAL,READ_AVERAGE_MOBN,MAT_AVERAGE_B,MAT_AVERAGE_G,MAT_AVERAGE_L,MAT_AVERAGE_M,MAT_AVERAGE_H,MAT_AVERAGE_FSM6CLA1A,MAT_AVERAGE_NotFSM6CLA1A,MAT_AVERAGE_EAL,MAT_AVERAGE_MOBN,GPS_AVERAGE_B,GPS_AVERAGE_G,GPS_AVERAGE_L,GPS_AVERAGE_M,GPS_AVERAGE_H,GPS_AVERAGE_FSM6CLA1A,GPS_AVERAGE_NotFSM6CLA1A,GPS_AVERAGE_EAL,GPS_AVERAGE_MOBN,PTREAD_EXP_L,PTREAD_EXP_M,PTREAD_EXP_H,PTREAD_EXP_FSM6CLA1A,PTREAD_EXP_NotFSM6CLA1A,PTGPS_EXP_L,PTGPS_EXP_M,PTGPS_EXP_H,PTGPS_EXP_FSM6CLA1A,PTGPS_EXP_NotFSM6CLA1A,PTMAT_EXP_L,PTMAT_EXP_M,PTMAT_EXP_H,PTMAT_EXP_FSM6CLA1A,PTMAT_EXP_NotFSM6CLA1A,PTWRITTA_EXP_L,PTWRITTA_EXP_M,PTWRITTA_EXP_H,PTWRITTA_EXP_FSM6CLA1A,PTWRITTA_EXP_NotFSM6CLA1A,PTREAD_HIGH_L,PTREAD_HIGH_M,PTREAD_HIGH_H,PTREAD_HIGH_FSM6CLA1A,PTREAD_HIGH_NotFSM6CLA1A,PTGPS_HIGH_L,PTGPS_HIGH_M,PTGPS_HIGH_H,PTGPS_HIGH_FSM6CLA1A,PTGPS_HIGH_NotFSM6CLA1A,PTMAT_HIGH_L,PTMAT_HIGH_M,PTMAT_HIGH_H,PTMAT_HIGH_FSM6CLA1A,PTMAT_HIGH_NotFSM6CLA1A,PTWRITTA_HIGH_L,PTWRITTA_HIGH_M,PTWRITTA_HIGH_H,PTWRITTA_HIGH_FSM6CLA1A,PTWRITTA_HIGH_NotFSM6CLA1A,TEALGRP1,PTEALGRP1,TEALGRP3,PTEALGRP3,TSENELAPK,PSENELSAPK,TSENELE,PSENELE,TSENELK,PSENELK,TSENELST,PSENELST,TSENELSAP,PSENELSAP,SENELN,PSENELN,PTFSM6CLA1A_17,PTNOTFSM6CLA1A_17,PTRWM_EXP_17,PTRWM_HIGH_17,PTRWM_EXP_FSM6CLA1A_17,PTRWM_HIGH_FSM6CLA1A_17,PTRWM_EXP_NotFSM6CLA1A_17,PTRWM_HIGH_NotFSM6CLA1A_17,READPROG_17,READPROG_LOWER_17,READPROG_UPPER_17,WRITPROG_17,WRITPROG_LOWER_17,WRITPROG_UPPER_17,MATPROG_17,MATPROG_LOWER_17,MATPROG_UPPER_17,READ_AVERAGE_17,MAT_AVERAGE_17,PTFSM6CLA1A_16,PTNOTFSM6CLA1A_16,PTRWM_EXP_16,PTRWM_HIGH_16,PTRWM_EXP_FSM6CLA1A_16,PTRWM_HIGH_FSM6CLA1A_16,PTRWM_EXP_NotFSM6CLA1A_16,PTRWM_HIGH_NotFSM6CLA1A_16,READPROG_16,READPROG_LOWER_16,READPROG_UPPER_16,WRITPROG_16,WRITPROG_LOWER_16,WRITPROG_UPPER_16,MATPROG_16,MATPROG_LOWER_16,MATPROG_UPPER_16,READ_AVERAGE_16,MAT_AVERAGE_16,TELIG_3YR,PTRWM_EXP_3YR,PTRWM_HIGH_3YR,READ_AVERAGE_3YR,MAT_AVERAGE_3YR,READPROG_UNADJUSTED,WRITPROG_UNADJUSTED,MATPROG_UNADJUSTED,READPROG_DESCR_16,WRITPROG_DESCR_16,MATPROG_DESCR_16,READPROG_DESCR_17,WRITPROG_DESCR_17,MATPROG_DESCR_17,READPROG_DESCR,WRITPROG_DESCR,MATPROG_DESCR
1,29142,850,3089,116296,King's Somborne Church of England Primary School,Romsey Road,,,Stockbridge,SO20 6PN,0179 4388381,0,,,VC,0,Church of England,4-11,,0,0,84,6,6,4,2,67%,33%,11.3,3,60%,1,20%,1,20%,1,17%,3,50%,3,50%,0,0%,6,100%,1,17%,33%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,50%,33%,0%,110,50%,33%,0%,104,50%,33%,0%,104,50%,0%,33%,17%,83%,17%,50%,17%,67%,17%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,33%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,110,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,104,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,,104,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,6,100%,0,0%,3,50%,1,17%,3,50%,0,0%,0,0%,0,0%,14%,86%,79%,0%,SUPP,SUPP,SUPP,SUPP,2,-1.4,5.4,-2.8,-6.1,0.5,1.3,-1.8,4.4,109,108,21%,79%,93%,14%,SUPP,SUPP,SUPP,SUPP,2.4,-1,5.8,1.8,-1.6,5.2,0.8,-2.1,3.7,107,106,34,76%,6%,108,107,SUPP,SUPP,SUPP,3,3,3,3,3,3,SUPP,SUPP,SUPP
1,29160,850,2120,115922,Kings Worthy Primary School,Church Lane,Kings Worthy,,Winchester,SO23 7QS,0196 2881410,0,,,CY,0,Does not apply,4-11,R,0,0,427,63,64,34,30,53%,47%,15.7,5,8%,38,62%,18,30%,3,5%,12,19%,52,81%,0,0%,58,91%,2,3%,73%,5%,1.1,-0.4,2.6,95%,0.5,-0.9,1.9,95%,0.5,-0.9,1.9,94%,88%,22%,0%,106,83%,25%,0%,105,77%,23%,2%,105,83%,13%,16%,0%,91%,0%,86%,0%,81%,0%,74%,73%,SUPP,74%,94%,58%,77%,-12,,74%,9%,0%,SUPP,0%,17%,0%,6%,-12,,5%,-0.2,-2.2,1.8,2.7,0.5,4.9,SUPP,SUPP,SUPP,2,0.1,3.9,0.5,-2.3,3.3,-0.6,-4,2.8,1.6,-0.1,3.3,-0.9,NA,NA,NA,1.2,-0.3,2.7,0.7,-1.3,2.7,0.2,-1.9,2.3,SUPP,SUPP,SUPP,0.2,-1.6,2,0.3,-2.3,2.9,-1,-4.2,2.2,0.8,-0.8,2.4,-1.2,NA,NA,NA,0.4,-1.1,1.9,1,-0.9,2.9,-0.1,-2.1,1.9,SUPP,SUPP,SUPP,0.6,-1.1,2.3,1.7,-0.9,4.3,-0.5,-3.6,2.6,0.8,-0.7,2.3,-0.8,NA,NA,NA,0.5,-0.9,1.9,106,106,SUPP,105,111,101,107,,106,107,103,SUPP,103,111,103,105,,105,107,103,SUPP,103,112,100,106,,105,SUPP,92%,100%,67%,92%,SUPP,84%,100%,50%,90%,SUPP,79%,94%,67%,79%,SUPP,84%,100%,58%,88%,SUPP,13%,50%,8%,25%,SUPP,8%,67%,8%,29%,SUPP,11%,61%,17%,25%,SUPP,0%,44%,0%,15%,64,100%,0,0%,5,8%,2,3%,5,8%,0,0%,0,0%,0,0%,18%,82%,70%,12%,70%,0%,70%,15%,-0.4,-2.1,1.3,-2.1,-3.7,-0.5,-0.9,-2.4,0.6,106,105,26%,74%,64%,5%,36%,9%,74%,3%,1.3,-0.6,3.2,-1.4,-3.3,0.5,0.3,-1.4,2,106,105,163,70%,7%,106,105,1.1,0.5,0.5,3,3,3,3,4,3,3,3,3
1,29196,850,3088,116295,Kingsclere Church of England Primary School,Ash Grove,Kingsclere,,Newbury,RG20 5RE,0163 5298583,0,,,VC,0,Church of England,4-11,R,0,0,261,37,36,19,17,53%,47%,17,2,6%,15,45%,16,48%,3,8%,6,17%,30,83%,0,0%,34,94%,0,0%,67%,6%,-2.6,-4.6,-0.6,92%,-0.4,-2.4,1.6,92%,-0.8,-2.7,1.1,92%,75%,31%,0%,105,72%,31%,0%,105,83%,14%,0%,104,86%,19%,14%,0%,92%,0%,86%,0%,92%,0%,58%,76%,SUPP,40%,100%,50%,70%,-20,,68%,5%,6%,SUPP,0%,13%,0%,7%,-12,,6%,-3.7,-6.4,-1,-1,-4.1,2.1,SUPP,SUPP,SUPP,-2.9,-5.9,0.1,-1.1,-4,1.8,-3.8,-8.6,1,-2.3,-4.6,0,-4.1,NA,NA,NA,-2.6,-4.7,-0.5,-1.7,-4.3,0.9,1.4,-1.6,4.4,SUPP,SUPP,SUPP,0.4,-2.5,3.3,-1.2,-4,1.6,-0.9,-5.5,3.7,-0.2,-2.4,2,-1.1,NA,NA,NA,-0.4,-2.4,1.6,-0.6,-3,1.8,-1.1,-3.9,1.7,SUPP,SUPP,SUPP,0.4,-2.3,3.1,-2.3,-5,0.4,-1.3,-5.6,3,-0.7,-2.7,1.3,-1.6,NA,NA,NA,-0.7,-2.6,1.2,104,106,SUPP,100,110,102,106,,105,105,104,SUPP,103,108,104,104,,105,103,108,SUPP,102,109,104,106,,105,SUPP,53%,100%,67%,77%,SUPP,47%,100%,67%,73%,SUPP,73%,100%,67%,87%,SUPP,80%,100%,83%,87%,SUPP,0%,56%,33%,30%,SUPP,27%,31%,17%,33%,SUPP,0%,31%,0%,17%,SUPP,7%,38%,17%,20%,36,100%,0,0%,4,11%,0,0%,4,11%,0,0%,0,0%,0,0%,11%,89%,63%,3%,SUPP,SUPP,SUPP,SUPP,-2.7,-4.8,-0.6,2.6,0.6,4.6,-0.3,-2.2,1.6,102,104,15%,85%,81%,15%,SUPP,SUPP,SUPP,SUPP,3.8,1.4,6.2,2.8,0.4,5.2,1.8,-0.3,3.9,107,105,97,69%,7%,105,105,-2.6,-0.4,-0.8,1,2,3,4,2,3,4,3,3
1,60734,850,2220,115970,Vigo Primary School,Vigo Road,,,Andover,SP10 1JZ,0126 4365166,0,,,CY,0,Does not apply,5-11,R,0,0,457,58,57,28,29,49%,51%,16.2,4,7%,33,61%,17,31%,3,5%,20,35%,37,65%,7,12%,54,95%,1,2%,39%,0%,-4.2,-5.8,-2.6,95%,-4.7,-6.2,-3.2,95%,-4.1,-5.5,-2.7,95%,58%,21%,0%,101,65%,11%,0%,101,63%,12%,0%,101,56%,11%,28%,0%,79%,0%,68%,0%,68%,0%,25%,52%,SUPP,21%,88%,25%,46%,-45,57%,39%,0%,0%,SUPP,0%,0%,0%,0%,-12,0%,0%,-5.8,-8.1,-3.5,-2.8,-5,-0.6,SUPP,SUPP,SUPP,-5.5,-7.5,-3.5,-2,-4.8,0.8,-4.1,-6.7,-1.5,-4.3,-6.3,-2.3,-4.4,SUPP,SUPP,SUPP,-4,-5.6,-2.4,-6.8,-9,-4.6,-2.9,-5,-0.8,SUPP,SUPP,SUPP,-5.3,-7.3,-3.3,-2.9,-5.6,-0.2,-6,-8.5,-3.5,-3.9,-5.8,-2,-6.2,SUPP,SUPP,SUPP,-4.5,-6.1,-2.9,-5.4,-7.5,-3.3,-3,-5,-1,SUPP,SUPP,SUPP,-4.1,-6,-2.2,-3.2,-5.8,-0.6,-4.3,-6.7,-1.9,-4,-5.8,-2.2,-4.6,SUPP,SUPP,SUPP,-4,-5.5,-2.5,98,104,SUPP,98,109,100,102,104,101,99,103,SUPP,99,107,99,102,106,101,99,103,SUPP,100,108,100,102,104,102,SUPP,48%,100%,50%,62%,SUPP,58%,100%,65%,65%,SUPP,55%,94%,55%,68%,SUPP,48%,94%,45%,62%,SUPP,9%,53%,20%,22%,SUPP,3%,29%,5%,14%,SUPP,3%,29%,10%,14%,SUPP,3%,29%,10%,11%,50,88%,0,0%,8,14%,1,2%,8,14%,0,0%,0,0%,0,0%,44%,56%,16%,0%,17%,0%,16%,0%,-6.5,-8.2,-4.8,-8.6,-10.2,-7,-7,-8.5,-5.5,95,96,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,-4.5,-5,-4.1,,,,5,5,5,5,5,5
1,62426,850,3176,116327,Western Church of England Primary School,Browning Drive,,,Winchester,SO22 5AR,0196 2852591,0,,,VC,0,Church of England,4-11,R,0,0,475,61,61,25,36,41%,59%,18.1,0,0%,25,43%,33,57%,3,5%,0,0%,61,100%,10,16%,58,95%,1,2%,89%,28%,1.9,0.4,3.4,95%,2.5,1,4,95%,0.2,-1.2,1.6,95%,93%,52%,0%,110,93%,38%,0%,108,93%,34%,0%,108,90%,62%,5%,0%,97%,0%,95%,0%,97%,0%,84%,92%,,76%,100%,,89%,,90%,88%,24%,31%,,4%,48%,,28%,,40%,28%,1.1,-1.3,3.5,2.5,0.5,4.5,NA,NA,NA,0.9,-1.4,3.2,2.7,0.7,4.7,,,,SUPP,SUPP,SUPP,,3,-0.9,6.9,1.9,0.3,3.5,-0.9,-3.2,1.4,4.9,3,6.8,NA,NA,NA,0.3,-1.9,2.5,4.2,2.2,6.2,,,,SUPP,SUPP,SUPP,,5.2,1.5,8.9,2.4,0.9,3.9,-0.2,-2.4,2,0.5,-1.3,2.3,NA,NA,NA,-0.8,-2.9,1.3,0.9,-1,2.8,,,,SUPP,SUPP,SUPP,,0.3,-3.3,3.9,0.1,-1.3,1.5,109,110,,106,113,,SUPP,110,110,108,108,,104,111,,SUPP,108,108,106,110,,104,112,,SUPP,110,108,,88%,100%,,SUPP,,88%,97%,,SUPP,,84%,100%,,SUPP,,80%,100%,,SUPP,,28%,76%,,SUPP,,8%,64%,,SUPP,,4%,61%,,SUPP,,36%,88%,,SUPP,51,84%,0,0%,2,3%,1,2%,2,3%,0,0%,0,0%,0,0%,5%,95%,89%,39%,SUPP,SUPP,SUPP,SUPP,5,3.4,6.6,3.4,1.8,5,1.4,0,2.8,112,108,5%,95%,90%,30%,SUPP,SUPP,SUPP,SUPP,6.1,4.5,7.7,4.4,2.8,6,4.8,3.4,6.2,110,109,182,89%,32%,111,108,1.9,2.4,0,1,1,1,1,1,3,2,2,3
1,62430,850,3426,116387,Western Downland Church of England Aided Primary School,Rockbourne,,,Fordingbridge,SP6 3NA,0172 5518233,0,,,VA,0,Church of England,3-11,,0,0,181,30,30,15,15,50%,50%,16.6,1,3%,19,66%,9,31%,1,3%,4,13%,26,87%,0,0%,29,97%,0,0%,93%,23%,4.4,2.2,6.6,97%,2.1,0,4.2,97%,2.5,0.5,4.5,97%,97%,53%,0%,110,97%,67%,0%,111,93%,40%,0%,107,93%,33%,3%,0%,93%,0%,97%,0%,93%,0%,87%,100%,SUPP,95%,100%,SUPP,SUPP,SUPP,,93%,20%,27%,SUPP,0%,78%,SUPP,SUPP,SUPP,,24%,3.3,0.3,6.3,5.6,2.5,8.7,SUPP,SUPP,SUPP,5,2.3,7.7,4.1,0.2,8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,4.4,2.2,6.6,0.9,-2,3.8,3.4,0.4,6.4,SUPP,SUPP,SUPP,2.6,0,5.2,2.8,-0.9,6.5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.1,0,4.2,3.1,0.4,5.8,2,-0.8,4.8,SUPP,SUPP,SUPP,3.7,1.3,6.1,0,-3.6,3.6,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,2.5,0.5,4.5,108,111,SUPP,108,116,SUPP,SUPP,,110,107,107,SUPP,106,111,SUPP,SUPP,,107,109,113,SUPP,111,116,SUPP,SUPP,,111,SUPP,100%,100%,SUPP,SUPP,SUPP,100%,100%,SUPP,SUPP,SUPP,95%,100%,SUPP,SUPP,SUPP,95%,100%,SUPP,SUPP,SUPP,37%,100%,SUPP,SUPP,SUPP,58%,100%,SUPP,SUPP,SUPP,21%,89%,SUPP,SUPP,SUPP,11%,89%,SUPP,SUPP,30,100%,0,0%,2,7%,0,0%,2,7%,0,0%,0,0%,0,0%,11%,89%,70%,11%,SUPP,SUPP,SUPP,SUPP,0.4,-2.1,2.9,-1.8,-4.2,0.6,-2.2,-4.5,0.1,108,104,10%,90%,72%,21%,SUPP,SUPP,SUPP,SUPP,3.8,1.5,6.1,1.1,-1.2,3.4,2.3,0.4,4.2,108,107,86,79%,19%,109,106,4.4,2.1,2.5,1,3,2,3,3,3,1,3,2
1,32024,850,3096,116298,Long Sutton Church of England Primary School,Hyde Road,Long Sutton,,Hook,RG29 1ST,0125 6862238,0,,,VC,0,Church of England,4-11,R,0,0,121,11,11,7,4,64%,36%,16.5,0,0%,6,60%,4,40%,1,9%,0,0%,11,100%,1,9%,10,91%,0,0%,73%,18%,-0.7,-4.4,3,91%,-1.4,-5,2.2,91%,-1,-4.4,2.4,91%,82%,36%,0%,106,73%,36%,0%,105,82%,27%,0%,105,82%,18%,18%,0%,82%,0%,82%,0%,82%,0%,71%,SUPP,,67%,SUPP,,73%,,SUPP,80%,14%,SUPP,,0%,SUPP,,18%,,SUPP,20%,-3.3,-8.1,1.5,SUPP,SUPP,SUPP,NA,NA,NA,0,-4.8,4.8,SUPP,SUPP,SUPP,,,,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,-0.4,-4.3,3.5,-1.4,-6,3.2,SUPP,SUPP,SUPP,NA,NA,NA,-1.3,-5.9,3.3,SUPP,SUPP,SUPP,,,,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,-1.2,-4.9,2.5,-1.9,-6.2,2.4,SUPP,SUPP,SUPP,NA,NA,NA,0.4,-3.9,4.7,SUPP,SUPP,SUPP,,,,SUPP,SUPP,SUPP,,SUPP,SUPP,SUPP,-1.1,-4.7,2.5,104,SUPP,,103,SUPP,,SUPP,SUPP,107,105,SUPP,,103,SUPP,,SUPP,SUPP,106,103,SUPP,,101,SUPP,,SUPP,SUPP,107,,83%,SUPP,,SUPP,,50%,SUPP,,SUPP,,67%,SUPP,,SUPP,,67%,SUPP,,SUPP,,17%,SUPP,,SUPP,,17%,SUPP,,SUPP,,17%,SUPP,,SUPP,,0%,SUPP,,SUPP,10,91%,0,0%,3,27%,0,0%,3,27%,0,0%,0,0%,0,0%,6%,94%,76%,24%,SUPP,SUPP,SUPP,SUPP,1,-2.1,4.1,-0.8,-3.8,2.2,1.4,-1.4,4.2,109,109,0%,100%,53%,16%,0%,0%,53%,16%,0.4,-2.6,3.4,-4.1,-7.1,-1.1,-2,-4.5,0.5,107,104,47,66%,19%,107,106,-0.7,-1.4,-1,3,5,3,3,3,3,3,3,3
1,51128,850,3186,116333,St Michael's Church of England Controlled Junior School,Church Lane East,,,Aldershot,GU11 3SS,0125 2322933,0,,,VC,0,Church of England,7-11,,0,0,329,86,85,42,43,49%,51%,17.3,2,2%,45,54%,37,44%,1,1%,15,18%,70,82%,13,15%,80,94%,0,0%,47%,7%,-4.3,-5.6,-3,99%,-3,-4.2,-1.8,99%,-4.3,-5.5,-3.1,99%,66%,21%,0%,102,62%,21%,0%,102,58%,19%,0%,102,80%,7%,19%,0%,75%,0%,73%,0%,73%,0%,45%,49%,SUPP,29%,73%,40%,49%,-30,69%,48%,0%,14%,SUPP,2%,14%,0%,9%,-12,23%,8%,-4.7,-6.5,-2.9,-3.9,-5.7,-2.1,SUPP,SUPP,SUPP,-4.3,-6.1,-2.5,-4.4,-6.3,-2.5,-6.4,-9.4,-3.4,-3.9,-5.3,-2.5,-6.7,1.6,-1.8,5,-3.9,-5.2,-2.6,-4.3,-6,-2.6,-1.7,-3.4,0,SUPP,SUPP,SUPP,-2.1,-3.8,-0.4,-4.3,-6.1,-2.5,-4.2,-7.1,-1.3,-2.8,-4.2,-1.4,-4.4,1.1,-2.1,4.3,-3,-4.3,-1.7,-3.3,-4.9,-1.7,-5.3,-6.9,-3.7,SUPP,SUPP,SUPP,-4.4,-6,-2.8,-3.9,-5.7,-2.1,-4.7,-7.4,-2,-4.3,-5.6,-3,-5,0.1,-3,3.2,-4.3,-5.5,-3.1,101,104,SUPP,100,106,100,103,106,103,102,102,SUPP,99,106,101,102,104,102,101,104,SUPP,98,108,101,103,107,103,SUPP,56%,84%,60%,67%,SUPP,40%,95%,67%,61%,SUPP,40%,84%,53%,59%,SUPP,71%,95%,67%,83%,SUPP,11%,35%,7%,24%,SUPP,4%,43%,7%,24%,SUPP,4%,38%,7%,21%,SUPP,2%,14%,0%,9%,72,85%,0,0%,8,9%,0,0%,8,9%,0,0%,0,0%,0,0%,14%,86%,56%,8%,46%,0%,58%,9%,-3.4,-4.7,-2.1,-2.1,-3.4,-0.8,-3.6,-4.8,-2.4,104,103,16%,84%,51%,4%,33%,0%,54%,5%,-2.7,-4,-1.4,-0.2,-1.5,1.1,-2.9,-4,-1.8,102,102,270,51%,6%,103,102,-4.5,-3,-4.5,4,3,4,5,4,5,5,5,5
